source,date,x_pixel,y_pixel,week_contains_day_1_or_2,date_itself_day_1_or_2,method
2609_boss_bars,2024-09-12,160.8846153846154,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-09-19,167.34615384615384,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-09-26,173.80769230769232,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-10-03,180.2692307692308,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-10-10,186.73076923076923,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-10-17,193.19230769230768,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-10-24,199.65384615384616,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-10-31,206.1153846153846,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-11-07,212.5769230769231,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-11-14,219.03846153846155,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-11-21,225.5,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-11-28,231.96153846153845,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-12-05,238.4230769230769,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-12-12,244.8846153846154,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-12-19,251.34615384615387,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2024-12-26,257.8076923076923,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-01-02,264.2692307692308,,True,True,weekly bar centers; total height separate columns
2609_boss_bars,2025-01-09,270.7307692307692,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-01-16,277.19230769230774,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-01-23,283.6538461538462,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-01-30,290.11538461538464,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-02-06,296.5769230769231,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-02-13,303.03846153846155,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-02-20,309.5,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-02-27,315.96153846153845,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-03-06,322.4230769230769,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-03-13,328.88461538461536,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-03-20,335.3461538461538,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-03-27,341.8076923076923,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-04-03,348.2692307692308,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-04-10,354.7307692307692,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-04-17,361.1923076923077,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-04-24,367.6538461538462,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-05-01,374.11538461538464,,True,True,weekly bar centers; total height separate columns
2609_boss_bars,2025-05-08,380.5769230769231,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-05-15,387.0384615384616,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-05-22,393.5,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-05-29,399.96153846153845,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-06-05,406.4230769230769,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-06-12,412.8846153846154,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-06-19,419.34615384615387,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-06-26,425.8076923076923,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-07-03,432.2692307692308,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-07-10,438.7307692307692,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-07-17,445.1923076923077,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-07-24,451.6538461538462,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-07-31,458.11538461538464,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-08-07,464.5769230769231,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-08-14,471.0384615384616,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-08-21,477.5,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-08-28,483.96153846153845,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-09-04,490.4230769230769,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-09-11,496.8846153846154,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-09-18,503.34615384615387,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-09-25,509.8076923076923,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-10-02,516.2692307692307,,True,True,weekly bar centers; total height separate columns
2609_boss_bars,2025-10-09,522.7307692307693,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-10-16,529.1923076923076,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-10-23,535.6538461538462,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-10-30,542.1153846153846,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-11-06,548.5769230769231,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-11-13,555.0384615384615,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-11-20,561.5,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-11-27,567.9615384615385,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-12-04,574.4230769230769,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-12-11,580.8846153846155,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-12-18,587.3461538461538,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2025-12-25,593.8076923076924,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-01-01,600.2692307692307,,True,True,weekly bar centers; total height separate columns
2609_boss_bars,2026-01-08,606.7307692307693,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-01-15,613.1923076923076,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-01-22,619.6538461538462,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-01-29,626.1153846153846,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-02-05,632.5769230769231,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-02-12,639.0384615384615,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-02-19,645.5,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-02-26,651.9615384615385,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-03-05,658.4230769230769,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-03-12,664.8846153846154,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-03-19,671.3461538461538,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-03-26,677.8076923076923,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-04-02,684.2692307692308,,True,True,weekly bar centers; total height separate columns
2609_boss_bars,2026-04-09,690.7307692307693,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-04-16,697.1923076923077,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-04-23,703.6538461538462,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-04-30,710.1153846153846,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-05-07,716.5769230769231,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-05-14,723.0384615384615,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-05-21,729.5,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-05-28,735.9615384615385,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-06-04,742.4230769230769,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-06-11,748.8846153846154,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-06-18,755.3461538461538,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-06-25,761.8076923076924,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-07-02,768.2692307692308,,True,True,weekly bar centers; total height separate columns
2609_boss_bars,2026-07-09,774.7307692307693,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-07-16,781.1923076923077,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-07-23,787.6538461538462,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-07-30,794.1153846153846,,True,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-08-06,800.5769230769231,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-08-13,807.0384615384615,,False,False,weekly bar centers; total height separate columns
2609_boss_bars,2026-08-20,813.5,,False,False,weekly bar centers; total height separate columns
2609_source_boss,2025-08-21,192.0,577.5,False,False,original polyline weekly vertices
2609_source_boss,2025-08-28,210.03846153846155,569.5,True,False,original polyline weekly vertices
2609_source_boss,2025-09-04,228.0769230769231,572.5,False,False,original polyline weekly vertices
2609_source_boss,2025-09-11,246.1153846153846,578.0,False,False,original polyline weekly vertices
2609_source_boss,2025-09-18,264.1538461538462,578.0,False,False,original polyline weekly vertices
2609_source_boss,2025-09-25,282.19230769230774,584.0,True,False,original polyline weekly vertices
2609_source_boss,2025-10-02,300.2307692307692,582.0,True,True,original polyline weekly vertices
2609_source_boss,2025-10-09,318.2692307692308,588.5,False,False,original polyline weekly vertices
2609_source_boss,2025-10-16,336.3076923076923,592.0,False,False,original polyline weekly vertices
2609_source_boss,2025-10-23,354.34615384615387,609.5,False,False,original polyline weekly vertices
2609_source_boss,2025-10-30,372.3846153846154,607.5,True,False,original polyline weekly vertices
2609_source_boss,2025-11-06,390.4230769230769,615.5,False,False,original polyline weekly vertices
2609_source_boss,2025-11-13,408.46153846153845,616.5,False,False,original polyline weekly vertices
2609_source_boss,2025-11-20,426.5,622.5,False,False,original polyline weekly vertices
2609_source_boss,2025-11-27,444.5384615384616,624.5,True,False,original polyline weekly vertices
2609_source_boss,2025-12-04,462.5769230769231,621.5,False,False,original polyline weekly vertices
2609_source_boss,2025-12-11,480.61538461538464,621.5,False,False,original polyline weekly vertices
2609_source_boss,2025-12-18,498.6538461538462,616.5,False,False,original polyline weekly vertices
2609_source_boss,2025-12-25,516.6923076923077,606.5,False,False,original polyline weekly vertices
2609_source_boss,2026-01-01,534.7307692307693,599.5,True,True,original polyline weekly vertices
2609_source_boss,2026-01-08,552.7692307692308,605.5,False,False,original polyline weekly vertices
2609_source_boss,2026-01-15,570.8076923076924,597.5,False,False,original polyline weekly vertices
2609_source_boss,2026-01-22,588.8461538461538,594.5,False,False,original polyline weekly vertices
2609_source_boss,2026-01-29,606.8846153846155,585.0,True,False,original polyline weekly vertices
2609_source_boss,2026-02-05,624.9230769230769,589.5,False,False,original polyline weekly vertices
2609_source_boss,2026-02-12,642.9615384615386,589.5,False,False,original polyline weekly vertices
2609_source_boss,2026-02-19,661.0,587.0,False,False,original polyline weekly vertices
2609_source_boss,2026-02-26,679.0384615384617,571.0,True,False,original polyline weekly vertices
2609_source_boss,2026-03-05,697.0769230769231,582.5,False,False,original polyline weekly vertices
2609_source_boss,2026-03-12,715.1153846153846,582.5,False,False,original polyline weekly vertices
2609_source_boss,2026-03-19,733.1538461538462,571.0,False,False,original polyline weekly vertices
2609_source_boss,2026-03-26,751.1923076923077,568.5,True,False,original polyline weekly vertices
2609_source_boss,2026-04-02,769.2307692307693,560.5,True,True,original polyline weekly vertices
2609_source_boss,2026-04-09,787.2692307692308,566.5,False,False,original polyline weekly vertices
2609_source_boss,2026-04-16,805.3076923076924,564.5,False,False,original polyline weekly vertices
2609_source_boss,2026-04-23,823.3461538461539,566.5,False,False,original polyline weekly vertices
2609_source_boss,2026-04-30,841.3846153846155,545.0,True,False,original polyline weekly vertices
2609_source_boss,2026-05-07,859.423076923077,561.0,False,False,original polyline weekly vertices
2609_source_boss,2026-05-14,877.4615384615386,564.5,False,False,original polyline weekly vertices
2609_source_boss,2026-05-21,895.5000000000001,561.0,False,False,original polyline weekly vertices
2609_source_boss,2026-05-28,913.5384615384615,536.5,True,False,original polyline weekly vertices
2609_source_boss,2026-06-04,931.5769230769232,543.0,False,False,original polyline weekly vertices
2609_source_boss,2026-06-11,949.6153846153846,547.0,False,False,original polyline weekly vertices
2609_source_boss,2026-06-18,967.6538461538462,494.0,False,False,original polyline weekly vertices
2609_source_boss,2026-06-25,985.6923076923076,423.5,True,False,original polyline weekly vertices
2609_source_boss,2026-07-02,1003.7307692307692,437.0,True,True,original polyline weekly vertices
2609_source_boss,2026-07-09,1021.7692307692308,447.0,False,False,original polyline weekly vertices
2609_source_boss,2026-07-16,1039.8076923076924,440.0,False,False,original polyline weekly vertices
2609_source_boss,2026-07-23,1057.8461538461538,423.0,False,False,original polyline weekly vertices
2609_source_boss,2026-07-30,1075.8846153846157,347.5,True,False,original polyline weekly vertices
2609_source_boss,2026-08-06,1093.9230769230771,393.5,False,False,original polyline weekly vertices
2609_source_boss,2026-08-13,1111.9615384615386,393.5,False,False,original polyline weekly vertices
2609_source_boss,2026-08-20,1130.0,383.5,False,False,original polyline weekly vertices
