date,month_coordinate,x_pixel,boss_y,boss_distance,boss_px,field_y,field_distance,field_px,azmoth_y,azmoth_distance,azmoth_px,other_coin_y,other_coin_distance,other_coin_px,etc_y,etc_distance,etc_px,sum_px,canonical_total,read_total,boss_index,field_index,azmoth_index,other_coin_index,etc_index,relative_error,window
2024-02-10T08:34:50.924805513,13.32267358110054,815,586,10.344080432788601,240,724,5.744562646538029,102,729,79.82480817390042,0,705,1000000.0,0,822,24.372115213907882,4,346,178.06203537096124,159.61001098018806,110.71214634463911,47.05266219647162,0.0,0.0,1.8452024390773185,-0.10362694300518127,earlier_comparison
2024-02-12T23:44:38.997407068,13.413425525785069,818,586,8.12403840463596,240,723,12.68857754044952,103,710,1000000.0,0,705,1000000.0,0,822,24.372115213907882,4,347,176.2038790628304,160.0713115899574,110.71214634463911,47.513962806240954,0.0,0.0,1.8452024390773185,-0.0915562560749329,earlier_comparison
2024-02-15T14:54:27.070008624,13.504177470469598,821,587,5.477225575051661,239,723,10.04987562112089,103,710,1000000.0,0,705,1000000.0,0,822,22.64950330581225,4,346,176.2038790628304,159.61001098018806,110.25084573486978,47.513962806240954,0.0,0.0,1.8452024390773185,-0.09417424957327603,earlier_comparison
2024-02-18T06:04:15.142610179,13.594929415154127,824,587,4.898979485566356,239,721,19.209372712298546,105,710,1000000.0,0,705,1000000.0,0,822,22.64950330581225,4,348,176.2038790628304,160.5326121997267,110.25084573486978,48.43656402577961,0.0,0.0,1.8452024390773185,-0.08893826257658977,earlier_comparison
2024-02-20T21:14:03.215211735,13.685681359838656,827,588,15.033296378372908,238,720,15.556349186104045,106,774,29.563490998188964,0,705,1000000.0,0,822,26.095976701399778,4,348,178.06203537096124,160.5326121997267,109.78954512510045,48.89786463554894,0.0,0.0,1.8452024390773185,-0.0984455958549223,earlier_comparison
2024-02-23T12:23:51.287813291,13.776433304523184,830,587,8.246211251235321,239,720,12.727922061357855,106,770,22.40535650240808,0,773,31.0,53,822,27.820855486487112,4,402,178.06203537096124,185.44284512727052,110.25084573486978,48.89786463554894,0.0,24.44893231777447,1.8452024390773185,0.041450777202072464,earlier_comparison
2024-02-26T03:33:39.360414846,13.867185249207713,833,576,21.354156504062622,250,719,13.076696830622021,107,770,30.757112998459398,0,773,13.379088160259652,53,822,26.095976701399778,4,414,181.45055831397752,190.97845244450247,115.32515244233241,49.35916524531827,0.0,24.44893231777447,1.8452024390773185,0.05250958839177611,earlier_comparison
2024-02-28T18:43:27.433016402,13.957937193892242,836,570,14.866068747318506,256,719,11.489125293076057,107,775,11.357816691600547,0,773,9.273618495495704,53,822,27.820855486487112,4,420,185.4946606034847,193.74625610311844,118.09295610094838,49.35916524531827,0.0,24.44893231777447,1.8452024390773185,0.044484275034053056,earlier_comparison
2024-03-02T12:13:28.988764023,14.048689138576771,839,573,8.774964387392123,253,719,9.273618495495704,107,773,9.899494936611665,0,773,8.246211251235321,53,821,24.372115213907882,5,418,185.4946606034847,192.8236548835798,116.7090542716404,49.35916524531827,0.0,24.44893231777447,2.3065030488466483,0.039510540391033855,earlier_comparison
2024-03-05T07:44:38.997407065,14.1394410832613,842,574,9.9498743710662,252,720,8.54400374531753,106,775,18.466185312619388,0,778,11.704699910719626,48,821,10.677078252031311,5,411,182.00656489374055,189.59455061519446,116.24775366187107,48.89786463554894,0.0,22.14242926892782,2.3065030488466483,0.04169072541907459,earlier_comparison
2024-03-08T03:15:49.006050107,14.230193027945829,845,584,24.61706725018234,242,720,5.916079783099616,106,789,15.427248620541512,0,786,11.224972160321824,40,821,9.0,5,393,180.7346030994107,181.29113963934654,111.63474756417777,48.89786463554894,0.0,18.452024390773186,2.3065030488466483,0.003079302637081227,earlier_comparison
2024-03-10T22:46:59.014693149,14.320944972630357,848,584,10.723805294763608,242,720,9.695359714832659,106,784,13.45362404707371,0,786,5.196152422706632,40,821,20.92844953645635,5,393,178.06203537096124,181.29113963934654,111.63474756417777,48.89786463554894,0.0,18.452024390773186,2.3065030488466483,0.0181347150259068,earlier_comparison
2024-03-13T18:18:09.023336191,14.411696917314886,851,585,11.40175425099138,241,718,7.681145747868608,108,788,12.727922061357855,0,786,5.385164807134504,40,822,22.64950330581225,4,393,178.06203537096124,181.29113963934654,111.17344695440843,49.8204658550876,0.0,18.452024390773186,1.8452024390773185,0.0181347150259068,earlier_comparison
2024-03-16T13:49:19.031979233,14.502448861999415,854,586,10.954451150103322,240,718,9.695359714832659,108,789,33.391615714128,0,786,10.344080432788601,40,822,19.209372712298546,4,392,176.91871771642118,180.82983902957722,110.71214634463911,49.8204658550876,0.0,18.452024390773186,1.8452024390773185,0.022106882548318385,earlier_comparison
2024-03-19T09:20:29.040622275,14.593200806683944,857,591,15.0,235,722,14.352700094407323,104,786,14.52583904633395,0,788,12.36931687685298,38,822,20.92844953645635,4,381,171.93044330582958,175.7555323221146,108.40564329579246,47.97526341601028,0.0,17.529423171234527,1.8452024390773185,0.022247886661241,earlier_comparison
