x,y,month,P,P_from_source_affine,error
640,653,13.04527279762673,185.4946606034847,186.34341739049046,0.8487567870057546
642,656,13.099445375983496,185.4946606034847,181.88482823654408,-3.6098323669406227
644,657,13.15361795434026,184.164975165911,180.3986318518954,-3.766343314015586
646,657,13.207790532697025,181.18732342178384,180.3986318518954,-0.7886915698884422
648,660,13.261963111053792,178.20967167765664,175.94004269794902,-2.269628979707619
650,660,13.316135689410556,178.06203537096124,175.94004269794902,-2.1219926730122154
652,661,13.37030826776732,177.01635808831267,174.45384631330035,-2.562511775012325
654,661,13.424480846124087,176.2038790628304,174.45384631330035,-1.7500327495300496
656,661,13.478653424480852,176.2038790628304,174.45384631330035,-1.7500327495300496
658,660,13.532826002837616,176.2038790628304,175.94004269794902,-0.26383636488137086
660,660,13.586998581194383,176.2038790628304,175.94004269794902,-0.26383636488137086
662,660,13.641171159551147,177.26106047327346,175.94004269794902,-1.3210177753244352
664,659,13.695343737907912,178.06203537096124,177.42623908259782,-0.635796288363423
666,659,13.749516316264677,178.06203537096124,177.42623908259782,-0.635796288363423
668,657,13.803688894621443,178.06203537096124,180.3986318518954,2.336596480934162
670,654,13.857861472978207,180.9380673195707,184.85722100584167,3.9191536862709597
672,653,13.912034051334972,183.91571906369785,186.34341739049046,2.4276983267926084
674,653,13.966206629691738,185.4946606034847,186.34341739049046,0.8487567870057546
676,653,14.020379208048503,185.4946606034847,186.34341739049046,0.8487567870057546
678,655,14.074551786405268,185.4946606034847,183.37102462119287,-2.1236359822918303
680,656,14.128724364762034,182.59562039928625,181.88482823654408,-0.7107921627421661
682,657,14.182896943118799,181.77834798722296,180.3986318518954,-1.3797161353275555
684,658,14.237069521475563,180.3566295272937,178.9124354672466,-1.4441940600470957
686,658,14.29124209983233,178.06203537096124,178.9124354672466,0.8504000962853695
688,658,14.345414678189094,178.06203537096124,178.9124354672466,0.8504000962853695
690,658,14.399587256545859,178.06203537096124,178.9124354672466,0.8504000962853695
692,658,14.453759834902623,178.06203537096124,178.9124354672466,0.8504000962853695
694,661,14.50793241325939,176.6173086554431,174.45384631330035,-2.163462342142765
696,662,14.562104991616154,173.63965691131597,172.96764992865155,-0.6720069826644135
698,665,14.616277569972919,170.66200516718885,168.50906077470518,-2.1529443924836755
700,665,14.670450148329685,170.6294101384378,168.50906077470518,-2.120349363732629
702,665,14.72462272668645,170.6294101384378,168.50906077470518,-2.120349363732629
704,664,14.778795305043214,170.6294101384378,169.99525715935397,-0.6341529790838365
