date,month_coordinate,x_pixel,boss_y,boss_distance,boss_px,field_y,field_distance,field_px,azmoth_y,azmoth_distance,azmoth_px,other_coin_y,other_coin_distance,other_coin_px,etc_y,etc_distance,etc_px,sum_px,canonical_total,read_total,boss_index,field_index,azmoth_index,other_coin_index,etc_index,relative_error,window,affine_diagnostic,same_window_scalar
2023-07-25T10:40:08.297320640,6.788533563814457,599,608,12.569805089976535,218,686,12.84523257866513,140,710,1000000.0,0.0,705,1000000.0,0,820,20.92844953645635,6,364.0,185.4946606034847,167.913421956036,100.56353292971386,64.58208536770614,0.0,0.0,2.767803658615977,-0.0947802949704873,earlier_comparison,168.74441162001628,167.913421956036
2023-07-28T06:11:18.305963682,6.8792855084989855,602,607,18.788294228055936,219,687,8.54400374531753,139,710,1000000.0,0.0,705,1000000.0,0,820,26.095976701399778,6,364.0,185.4946606034847,167.913421956036,101.02483353948318,64.12078475793682,0.0,0.0,2.767803658615977,-0.0947802949704873,earlier_comparison,168.74441162001628,167.913421956036
2023-07-31T01:42:28.314606725,6.970037453183514,605,602,22.56102834535696,224,687,9.273618495495704,139,710,1000000.0,0.0,705,1000000.0,0,820,26.095976701399778,6,369.0,185.4946606034847,170.21992500488264,103.33133658832983,64.12078475793682,0.0,0.0,2.767803658615977,-0.082345958362939,earlier_comparison,170.92192984320675,170.21992500488264
2023-08-02T21:13:38.323249766,7.060789397868043,608,601,15.1657508881031,225,688,12.449899597988733,138,710,1000000.0,0.0,705,1000000.0,0,820,27.820855486487112,6,369.0,185.4946606034847,170.21992500488264,103.79263719809916,63.659484148167486,0.0,0.0,2.767803658615977,-0.082345958362939,earlier_comparison,170.92192984320675,170.21992500488264
2023-08-05T16:44:48.331892808,7.151541342552572,611,600,11.704699910719626,226,686,8.602325267042627,140,710,1000000.0,0.0,705,1000000.0,0,820,26.095976701399778,6,372.0,185.4946606034847,171.6038268341906,104.2539378078685,64.58208536770614,0.0,0.0,2.767803658615977,-0.0748853563984102,earlier_comparison,172.22844077712105,171.6038268341906
2023-08-08T12:15:58.340535851,7.242293287237101,614,599,12.24744871391589,227,682,17.46424919657298,144,710,1000000.0,0.0,705,1000000.0,0,820,26.095976701399778,6,377.0,188.9377879669648,173.91032988303726,104.71523841763782,66.42728780678347,0.0,0.0,2.767803658615977,-0.0795365408139266,earlier_comparison,174.40595900031153,173.91032988303726
2023-08-11T07:47:08.349178892,7.33304523192163,617,599,12.884098726725126,227,682,13.114877048604,144,710,1000000.0,0.0,705,1000000.0,0,821,26.095976701399778,5,376.0,192.427897565234,173.44902927326794,104.71523841763782,66.42728780678347,0.0,0.0,2.3065030488466483,-0.0986284656856063,earlier_comparison,173.97045535567344,173.44902927326794
2023-08-14T03:18:18.357821935,7.423797176606159,620,600,10.392304845413264,226,686,16.34013463836819,140,710,1000000.0,0.0,705,1000000.0,0,821,20.92844953645635,5,371.0,189.93376035993825,171.1425262244213,104.2539378078685,64.58208536770614,0.0,0.0,2.3065030488466483,-0.0989357242225194,earlier_comparison,171.79293713248296,171.1425262244213
2023-08-16T22:49:28.366464979,7.514549121290688,623,603,10.198039027185567,223,689,14.866068747318506,137,710,1000000.0,0.0,705,1000000.0,0,821,12.36931687685298,5,365.0,185.66827308953845,168.3747225658053,102.87003597856052,63.19818353839816,0.0,0.0,2.3065030488466483,-0.0931421951417263,earlier_comparison,169.17991526465437,168.3747225658053
2023-08-19T18:20:38.375108021,7.605301065975217,626,604,10.3440804327886,222,690,10.723805294763608,136,710,1000000.0,0.0,705,1000000.0,0,821,12.36931687685298,5,363.0,185.4946606034847,167.4521213462667,102.40873536879118,62.73688292862883,0.0,0.0,2.3065030488466483,-0.0972671622919969,earlier_comparison,168.30890797537816,167.45212134626667
2023-08-22T13:51:48.383751063,7.696053010659746,629,603,9.848857801796104,223,691,9.69535971483266,135,710,1000000.0,0.0,705,1000000.0,0,821,15.7797338380595,5,363.0,185.4946606034847,167.4521213462667,102.87003597856052,62.2755823188595,0.0,0.0,2.3065030488466483,-0.0972671622919969,earlier_comparison,168.30890797537816,167.45212134626667
2023-08-25T09:22:58.392394106,7.786804955344275,632,602,9.486832980505138,224,692,8.602325267042627,134,710,1000000.0,0.0,705,1000000.0,0,821,19.209372712298546,5,363.0,185.4946606034847,167.4521213462667,103.33133658832983,61.81428170909017,0.0,0.0,2.3065030488466483,-0.0972671622919969,earlier_comparison,168.30890797537816,167.45212134626667
2023-08-28T04:54:08.401037147,7.877556900028804,635,600,12.24744871391589,226,693,5.196152422706632,133,710,1000000.0,0.0,705,1000000.0,0,821,24.37211521390788,5,364.0,185.4946606034847,167.913421956036,104.2539378078685,61.35298109932084,0.0,0.0,2.3065030488466483,-0.0947802949704873,earlier_comparison,168.74441162001628,167.913421956036
2023-08-31T00:25:18.409680189,7.968308844713333,638,599,7.874007874011811,227,693,8.48528137423857,133,710,1000000.0,0.0,705,1000000.0,0,821,22.64950330581225,5,365.0,185.4946606034847,168.3747225658053,104.71523841763782,61.35298109932084,0.0,0.0,2.3065030488466483,-0.0922934276489777,earlier_comparison,169.17991526465437,168.3747225658053
2023-09-02T18:31:25.566119256,8.059060789397861,641,599,6.6332495807108,227,695,15.0,131,710,1000000.0,0.0,705,1000000.0,0,821,20.92844953645635,5,363.0,185.46912755608275,167.4521213462667,104.71523841763782,60.43037987978218,0.0,0.0,2.3065030488466483,-0.0971428854344939,earlier_comparison,168.30890797537816,167.45212134626667
2023-09-05T11:51:54.606741555,8.14981273408239,644,603,13.30413469565007,223,698,9.848857801796104,128,710,1000000.0,0.0,705,1000000.0,0,822,26.095976701399778,4,355.0,180.4808531454912,163.761716468112,102.87003597856052,59.04647805047419,0.0,0.0,1.8452024390773183,-0.0926366225889976,earlier_comparison,164.8248788182734,163.761716468112
2023-09-08T05:12:23.647363854,8.24056467876692,647,604,17.74823934929885,222,703,17.832554500127006,123,710,1000000.0,0.0,705,1000000.0,0,822,22.64950330581225,4,349.0,178.06203537096124,160.99391280949604,102.40873536879118,56.73997500162754,0.0,0.0,1.8452024390773183,-0.0958549222797927,earlier_comparison,162.2118569504448,160.99391280949604
2023-09-10T22:32:52.687986153,8.331316623451448,650,606,12.36931687685298,220,703,17.146428199482248,123,710,1000000.0,0.0,705,1000000.0,0,823,17.4928556845359,3,346.0,176.2038790628304,159.61001098018806,101.48613414925252,56.73997500162754,0.0,0.0,1.3839018293079888,-0.094174249573276,earlier_comparison,160.90534601653053,159.61001098018806
2023-09-13T15:53:21.728608452,8.422068568135977,653,606,11.31370849898476,220,705,9.16515138991168,121,710,1000000.0,0.0,705,1000000.0,0,823,19.209372712298546,3,344.0,176.2038790628304,158.6874097606494,101.48613414925252,55.817373782088886,0.0,0.0,1.3839018293079888,-0.0994102365699624,earlier_comparison,160.03433872725432,158.6874097606494
2023-09-16T09:13:50.769230750,8.512820512820506,656,607,11.04536101718726,219,705,5.196152422706632,121,710,1000000.0,0.0,705,1000000.0,0,822,20.92844953645635,4,344.0,174.86936436143566,158.6874097606494,101.02483353948318,55.817373782088886,0.0,0.0,1.8452024390773183,-0.0925373901819643,earlier_comparison,160.03433872725432,158.6874097606494
2023-09-19T02:34:19.809853049,8.603572457505035,659,603,18.05547008526779,223,707,15.132745950421556,119,710,1000000.0,0.0,705,1000000.0,0,822,22.64950330581225,4,346.0,176.2038790628304,159.61001098018806,102.87003597856052,54.89477256255022,0.0,0.0,1.8452024390773183,-0.094174249573276,earlier_comparison,160.90534601653053,159.61001098018806
2023-09-21T19:54:48.850475348,8.694324402189563,662,599,15.329709716755891,227,709,16.76305461424021,117,710,1000000.0,0.0,705,1000000.0,0,822,19.209372712298546,4,348.0,176.95219925042412,160.5326121997267,104.71523841763782,53.97217134301157,0.0,0.0,1.8452024390773183,-0.0927910877641045,earlier_comparison,161.7763533058067,160.5326121997267
2023-09-24T13:15:17.891097647,8.785076346874092,665,598,16.55294535724685,228,707,10.198039027185567,119,710,1000000.0,0.0,705,1000000.0,0,822,19.209372712298546,4,351.0,178.06203537096124,161.9165140290347,105.17653902740716,54.89477256255022,0.0,0.0,1.8452024390773183,-0.0906735751295337,earlier_comparison,163.082864239721,161.9165140290347
2023-09-27T06:35:46.931719945,8.875828291558621,668,589,17.05872210923198,237,706,6.0,120,710,1000000.0,0.0,705,1000000.0,0,822,24.37211521390788,4,361.0,181.77834798722296,166.529520126728,109.32824451533112,55.356073172319554,0.0,0.0,1.8452024390773183,-0.0838869316909338,earlier_comparison,167.43790068610198,166.529520126728
2023-09-29T23:56:15.972342249,8.966580236243152,671,591,11.789826122551595,235,705,8.366600265340756,121,710,1000000.0,0.0,705,1000000.0,0,822,24.28991560298224,4,360.0,181.77834798722296,166.06821951695866,108.40564329579246,55.817373782088886,0.0,0.0,1.8452024390773183,-0.0864246410214297,earlier_comparison,167.0023970414639,166.06821951695866
2023-10-02T18:39:18.513396699,9.05733218092768,674,597,16.1245154965971,229,711,15.264337522473747,115,710,1000000.0,0.0,705,1000000.0,0,822,24.28991560298224,4,348.0,180.3442605191004,160.5326121997267,105.63783963717648,53.0495701234729,0.0,0.0,1.8452024390773183,-0.1098546095248504,earlier_comparison,161.7763533058067,160.5326121997267
2023-10-05T14:10:28.522039741,9.14808412561221,677,603,15.684387141358124,223,716,12.0,110,710,1000000.0,0.0,705,1000000.0,0,822,20.83266665599966,4,337.0,175.5681428913605,155.4583054922641,102.87003597856052,50.74306707462626,0.0,0.0,1.8452024390773183,-0.1145414940769758,earlier_comparison,156.98581321478764,155.4583054922641
2023-10-08T09:41:38.530682783,9.238836070296738,680,606,23.345235059857504,220,715,4.58257569495584,111,710,1000000.0,0.0,705,1000000.0,0,822,20.83266665599966,4,335.0,170.6294101384378,154.53570427272544,101.48613414925252,51.20436768439559,0.0,0.0,1.8452024390773183,-0.0943196477831984,earlier_comparison,156.11480592551146,154.53570427272544
2023-10-11T05:12:48.539325825,9.329588014981269,683,607,18.411952639521967,219,713,9.899494936611664,113,710,1000000.0,0.0,705,1000000.0,0,822,20.83266665599966,4,336.0,170.6294101384378,154.99700488249476,101.02483353948318,52.12696890393425,0.0,0.0,1.8452024390773183,-0.0916161243437453,earlier_comparison,156.55030957014955,154.99700488249476
2023-10-14T00:43:58.547968867,9.420339959665796,686,609,16.522711641858304,217,712,14.0,114,710,1000000.0,0.0,705,1000000.0,0,823,20.83266665599966,3,334.0,170.6294101384378,154.0744036629561,100.10223231994452,52.58826951370358,0.0,0.0,1.3839018293079888,-0.0970231712226517,earlier_comparison,155.67930228087334,154.0744036629561
2023-10-16T20:15:08.556611910,9.511091904350325,689,609,9.539392014169456,217,712,9.539392014169456,114,710,1000000.0,0.0,705,1000000.0,0,822,20.92844953645635,4,335.0,170.6294101384378,154.53570427272544,100.10223231994452,52.58826951370358,0.0,0.0,1.8452024390773183,-0.0943196477831984,earlier_comparison,156.11480592551146,154.53570427272544
2023-10-19T15:46:18.565254952,9.601843849034854,692,608,12.767145334803704,218,712,10.295630140987,114,710,1000000.0,0.0,705,1000000.0,0,822,22.64950330581225,4,336.0,170.6294101384378,154.99700488249476,100.56353292971386,52.58826951370358,0.0,0.0,1.8452024390773183,-0.0916161243437453,earlier_comparison,156.55030957014955,154.99700488249476
2023-10-22T11:17:28.573897994,9.692595793719384,695,607,16.881943016134134,219,712,12.206555615733702,114,710,1000000.0,0.0,705,1000000.0,0,823,20.92844953645635,3,336.0,170.6294101384378,154.99700488249476,101.02483353948318,52.58826951370358,0.0,0.0,1.3839018293079888,-0.0916161243437453,earlier_comparison,156.55030957014955,154.99700488249476
2023-10-25T06:48:38.582541036,9.783347738403911,698,603,16.76305461424021,223,712,12.569805089976535,114,710,1000000.0,0.0,705,1000000.0,0,823,22.64950330581225,3,340.0,170.6294101384378,156.84220732157206,102.87003597856052,52.58826951370358,0.0,0.0,1.3839018293079888,-0.0808020305859329,earlier_comparison,158.29232414870194,156.84220732157206
2023-10-28T02:19:48.591184078,9.87409968308844,701,602,16.583123951777,224,712,10.246950765959598,114,710,1000000.0,0.0,705,1000000.0,0,823,26.095976701399778,3,341.0,170.6294101384378,157.3035079313414,103.33133658832983,52.58826951370358,0.0,0.0,1.3839018293079888,-0.0780985071464795,earlier_comparison,158.72782779334003,157.30350793134141
2023-10-30T21:50:58.599827120,9.964851627772967,704,600,5.196152422706632,226,716,14.866068747318506,110,710,1000000.0,0.0,705,1000000.0,0,823,24.37211521390788,3,339.0,170.6294101384378,156.38090671180274,104.2539378078685,50.74306707462626,0.0,0.0,1.3839018293079888,-0.083505554025386,earlier_comparison,157.85682050406385,156.38090671180274
2023-11-02T16:02:04.459809834,10.055603572457498,707,598,7.0,228,716,17.204650534085253,110,710,1000000.0,0.0,705,1000000.0,0,823,26.095976701399778,3,341.0,170.6294101384378,157.3035079313414,105.17653902740716,50.74306707462626,0.0,0.0,1.3839018293079888,-0.0780985071464795,earlier_comparison,158.72782779334003,157.30350793134141
2023-11-05T09:22:33.500432133,10.146355517142029,710,598,14.45683229480096,228,719,13.114877048604,107,710,1000000.0,0.0,705,1000000.0,0,823,26.095976701399778,3,338.0,170.6294101384378,155.9196061020334,105.17653902740716,49.35916524531827,0.0,0.0,1.3839018293079888,-0.086209077464839,earlier_comparison,157.42131685942573,155.9196061020334
2023-11-08T02:43:02.541054432,10.237107461826556,713,603,23.345235059857504,223,719,9.486832980505138,107,710,1000000.0,0.0,705,1000000.0,0,824,24.37211521390788,2,332.0,170.6294101384378,153.15180244341744,102.87003597856052,49.35916524531827,0.0,0.0,0.9226012195386591,-0.1024302181015579,earlier_comparison,154.80829499159717,153.15180244341744
2023-11-10T20:03:31.581676731,10.327859406511084,716,607,17.378147196982766,219,719,13.96424004376894,107,710,1000000.0,0.0,705,1000000.0,0,824,24.37211521390788,2,328.0,168.53533316288338,151.3066000043401,101.02483353948318,49.35916524531827,0.0,0.0,0.9226012195386591,-0.1022262384700798,earlier_comparison,153.06628041304478,151.3066000043401
2023-11-13T13:24:00.622299029,10.418611351195612,719,607,9.9498743710662,219,721,6.082762530298219,105,710,1000000.0,0.0,705,1000000.0,0,824,19.209372712298546,2,326.0,163.54705875229183,150.38399878480146,101.02483353948318,48.43656402577961,0.0,0.0,0.9226012195386591,-0.0804848467952402,earlier_comparison,152.19527312376857,150.38399878480146
2023-11-16T06:44:29.662921328,10.509363295880142,722,609,6.708203932499369,217,722,16.64331697709324,104,710,1000000.0,0.0,705,1000000.0,0,824,19.209372712298546,2,323.0,163.19678490591437,149.00009695549346,100.10223231994452,47.97526341601028,0.0,0.0,0.9226012195386591,-0.0869912232560558,earlier_comparison,150.88876218985428,149.00009695549346
2023-11-19T00:04:58.703543627,10.600115240564673,725,610,10.816653826391969,216,726,11.224972160321824,100,710,1000000.0,0.0,705,1000000.0,0,824,17.4928556845359,2,318.0,161.00313516363212,146.6935939066468,99.6409317101752,46.13006097693296,0.0,0.0,0.9226012195386591,-0.0888774075265187,earlier_comparison,148.7112439666638,146.6935939066468
2023-11-21T17:25:27.744165926,10.6908671852492,728,612,8.660254037844387,214,728,23.93741840717165,98,710,1000000.0,0.0,705,1000000.0,0,824,17.4928556845359,2,314.0,157.74766652134662,144.8483914675695,98.71833049063656,45.207459757394304,0.0,0.0,0.9226012195386591,-0.0817715744278952,earlier_comparison,146.96922938811142,144.8483914675695
2023-11-24T10:45:56.784788225,10.781619129933729,731,614,5.744562646538029,212,733,16.73320053068151,93,710,1000000.0,0.0,705,1000000.0,0,824,17.4928556845359,2,307.0,155.7641596733909,141.6192871991842,97.79572927109788,42.90095670854765,0.0,0.0,0.9226012195386591,-0.0908095450446748,earlier_comparison,143.92070387564473,141.61928719918419
2023-11-27T04:06:25.825410528,10.87237107461826,734,613,14.52583904633395,213,735,20.615528128088304,91,710,1000000.0,0.0,705,1000000.0,0,824,17.4928556845359,2,306.0,155.7641596733909,141.15798658941486,98.2570298808672,41.978355489009,0.0,0.0,0.9226012195386591,-0.0937710774712394,earlier_comparison,143.48520023100662,141.15798658941486
2023-11-29T21:26:54.866032826,10.963123019302788,737,609,9.9498743710662,217,738,9.16515138991168,88,710,1000000.0,0.0,705,1000000.0,0,824,15.7797338380595,2,307.0,155.7641596733909,141.6192871991842,100.10223231994452,40.59445365970101,0.0,0.0,0.9226012195386591,-0.0908095450446748,earlier_comparison,143.92070387564473,141.61928719918419
2023-12-02T16:04:58.703543630,11.053874963987315,740,611,12.806248474865695,215,739,16.06237840420901,87,710,1000000.0,0.0,705,1000000.0,0,824,17.4928556845359,2,304.0,155.20374293268685,140.2353853698762,99.17963110040589,40.13315304993168,0.0,0.0,0.9226012195386591,-0.0964432769466296,earlier_comparison,142.61419294173044,140.2353853698762
2023-12-05T11:36:08.712186672,11.144626908671846,743,614,23.021728866442675,212,740,11.74734012447073,86,747,83.60023923410746,0.0,705,1000000.0,0,824,19.209372712298546,2,300.0,150.3168104516531,138.3901829307989,97.79572927109788,39.67185244016235,0.0,0.0,0.9226012195386591,-0.0793432716209091,earlier_comparison,140.87217836317805,138.3901829307989
2023-12-08T07:07:18.720829714,11.235378853356377,746,621,3.741657386773941,205,741,7.211102550927978,85,747,83.60023923410746,0.0,705,1000000.0,0,824,22.64950330581225,2,292.0,148.33153444086747,134.69977805264426,94.56662500271256,39.210551830393015,0.0,0.0,0.9226012195386591,-0.0919005957809836,earlier_comparison,137.38814920607328,134.69977805264426
2023-12-11T02:38:28.729472756,11.326130798040904,749,619,5.385164807134504,207,741,9.69535971483266,85,710,1000000.0,0.0,705,1000000.0,0,824,24.37211521390788,2,294.0,148.33153444086747,135.6223792721829,95.48922622225123,39.210551830393015,0.0,0.0,0.9226012195386591,-0.0856807368479767,earlier_comparison,138.25915649534946,135.6223792721829
2023-12-13T22:09:38.738115798,11.416882742725432,752,619,9.055385138137416,207,741,11.489125293076055,85,710,1000000.0,0.0,705,1000000.0,0,823,22.64950330581225,3,295.0,148.33153444086747,136.08367988195224,95.48922622225123,39.210551830393015,0.0,0.0,1.3839018293079888,-0.0825708073814732,earlier_comparison,138.69466013998755,136.08367988195224
2023-12-16T17:40:48.746758840,11.50763468740996,755,614,13.19090595827292,212,735,13.92838827718412,91,710,1000000.0,0.0,705,1000000.0,0,823,17.4928556845359,3,306.0,152.1678901084641,141.15798658941486,97.79572927109788,41.978355489009,0.0,0.0,1.3839018293079888,-0.0723536582599749,earlier_comparison,143.48520023100662,141.15798658941486
2023-12-19T13:11:58.755401882,11.59838663209449,758,604,22.56102834535696,222,734,16.06237840420901,92,710,1000000.0,0.0,705,1000000.0,0,823,22.64950330581225,3,317.0,161.99861810521543,146.2322932968775,102.40873536879118,42.43965609877833,0.0,0.0,1.3839018293079888,-0.0973238228371674,earlier_comparison,148.2757403220257,146.2322932968775
2023-12-22T08:43:08.764044924,11.68913857677902,761,593,16.881943016134134,233,725,15.1657508881031,101,710,1000000.0,0.0,705,1000000.0,0,821,20.83266665599966,5,339.0,168.38066652430155,156.38090671180274,107.4830420762538,46.59136158670229,0.0,0.0,2.3065030488466483,-0.0712656628590252,earlier_comparison,157.85682050406385,156.38090671180274
2023-12-25T04:14:18.772687966,11.779890521463548,764,592,18.43908891458577,234,724,11.704699910719626,102,710,1000000.0,0.0,705,1000000.0,0,821,8.774964387392123,5,341.0,172.70895142746124,157.3035079313414,107.94434268602312,47.05266219647162,0.0,0.0,2.3065030488466483,-0.0891988710995689,earlier_comparison,158.72782779334003,157.30350793134141
2023-12-27T23:45:28.781331008,11.870642466148077,767,584,17.69180601295413,242,722,4.58257569495584,104,710,1000000.0,0.0,705,1000000.0,0,816,13.92838827718412,10,356.0,178.06203537096124,164.22301707788134,111.63474756417776,47.97526341601028,0.0,0.0,4.6130060976932965,-0.077720207253886,earlier_comparison,165.26038246291148,164.22301707788134
2023-12-30T19:16:38.789974051,11.961394410832606,770,584,4.69041575982343,242,722,4.58257569495584,104,710,1000000.0,0.0,705,1000000.0,0,817,13.92838827718412,9,355.0,178.06203537096124,163.761716468112,111.63474756417776,47.97526341601028,0.0,0.0,4.151705487923967,-0.0803108808290156,earlier_comparison,164.8248788182734,163.761716468112
2024-01-02T14:47:48.798617092,12.052146355517134,773,584,7.14142842854285,242,722,11.832159566199232,104,710,1000000.0,0.0,705,1000000.0,0,821,24.28991560298224,5,351.0,178.06203537096124,161.9165140290347,111.63474756417776,47.97526341601028,0.0,0.0,2.3065030488466483,-0.0906735751295337,earlier_comparison,163.082864239721,161.9165140290347
2024-01-05T10:18:58.807260134,12.142898300201663,776,586,8.602325267042627,240,723,11.789826122551595,103,710,1000000.0,0.0,705,1000000.0,0,821,10.677078252031311,5,348.0,178.06203537096124,160.5326121997267,110.71214634463912,47.51396280624096,0.0,0.0,2.3065030488466483,-0.0984455958549223,earlier_comparison,161.7763533058067,160.5326121997267
2024-01-08T05:50:08.815903177,12.233650244886192,779,586,4.58257569495584,240,718,13.601470508735444,108,710,1000000.0,0.0,705,1000000.0,0,822,17.4928556845359,4,352.0,178.06203537096124,162.37781463880404,110.71214634463912,49.8204658550876,0.0,0.0,1.8452024390773183,-0.0880829015544041,earlier_comparison,163.5183678843591,162.37781463880404
2024-01-11T01:21:18.824546219,12.32440218957072,782,586,9.433981132056603,240,711,13.96424004376894,115,710,1000000.0,0.0,705,1000000.0,0,823,19.209372712298546,3,358.0,180.44029496016827,165.14561829742,110.71214634463912,53.0495701234729,0.0,0.0,1.3839018293079888,-0.0847630883452308,earlier_comparison,166.1313897521877,165.14561829742001
2024-01-13T20:52:28.833189261,12.41515413425525,785,585,5.477225575051661,241,709,19.949937343260004,117,710,1000000.0,0.0,705,1000000.0,0,822,14.071247279470288,4,362.0,185.4946606034847,166.9908207364973,111.17344695440843,53.97217134301157,0.0,0.0,1.8452024390773183,-0.0997540296135067,earlier_comparison,167.87340433074007,166.9908207364973
2024-01-16T16:23:38.841832303,12.50590607893978,788,582,17.916472867168917,244,702,20.904544960366877,124,710,1000000.0,0.0,705,1000000.0,0,822,17.4928556845359,4,372.0,186.9399901581732,171.6038268341906,112.55734878371644,57.20127561139687,0.0,0.0,1.8452024390773183,-0.0820378952144289,earlier_comparison,172.22844077712105,171.6038268341906
2024-01-19T11:54:48.850475345,12.596658023624308,791,580,1.7320508075688772,246,701,16.583123951777,125,710,1000000.0,0.0,705,1000000.0,0,822,17.4928556845359,4,375.0,189.2109732197464,172.9877286634986,113.47995000325508,57.662576221166205,0.0,0.0,1.8452024390773183,-0.0857415628712314,earlier_comparison,173.53495171103535,172.98772866349861
2024-01-22T07:25:58.859118387,12.687409968308836,794,580,3.1622776601683795,246,705,16.401219466856727,121,710,1000000.0,0.0,705,1000000.0,0,822,24.37211521390788,4,371.0,188.35183817885888,171.1425262244213,113.47995000325508,55.817373782088886,0.0,0.0,1.8452024390773183,-0.0913679002065039,earlier_comparison,171.79293713248296,171.1425262244213
2024-01-25T02:57:08.867761429,12.778161912993363,797,581,10.677078252031311,245,714,12.727922061357855,112,710,1000000.0,0.0,705,1000000.0,0,821,20.92844953645635,5,362.0,185.85770097356308,166.9908207364973,113.01864939348576,51.66566829416492,0.0,0.0,2.3065030488466483,-0.1015125019745587,earlier_comparison,167.87340433074007,166.9908207364973
2024-01-27T22:28:18.876404476,12.868913857677896,800,580,4.123105625617661,246,717,15.524174696260024,109,710,1000000.0,0.0,705,1000000.0,0,821,10.677078252031311,5,360.0,183.6365042953538,166.06821951695866,113.47995000325508,50.28176646485693,0.0,0.0,2.3065030488466483,-0.0956688042271758,earlier_comparison,167.0023970414639,166.06821951695866
2024-01-30T17:59:28.885047518,12.959665802362425,803,576,19.72308292331602,250,719,13.74772708486752,107,710,1000000.0,0.0,705,1000000.0,0,822,26.095976701399778,4,361.0,184.54542571960533,166.529520126728,115.3251524423324,49.35916524531827,0.0,0.0,1.8452024390773183,-0.0976231490031639,earlier_comparison,167.43790068610198,166.529520126728
2024-02-02T11:05:26.707000846,13.050417747046954,806,570,9.055385138137416,256,719,9.69535971483266,107,710,1000000.0,0.0,705,1000000.0,0,822,19.209372712298546,4,367.0,185.4946606034847,169.29732378534396,118.09295610094838,49.35916524531827,0.0,0.0,1.8452024390773183,-0.0873196930059584,earlier_comparison,170.05092255393058,169.29732378534396
2024-02-05T02:15:14.779602402,13.141169691731482,809,573,9.433981132056603,253,720,14.212670403551895,106,710,1000000.0,0.0,705,1000000.0,0,822,20.92844953645635,4,363.0,184.84920678258376,167.4521213462667,116.7090542716404,48.89786463554894,0.0,0.0,1.8452024390773183,-0.0941150126588274,earlier_comparison,168.30890797537816,167.45212134626667
2024-02-07T17:25:02.852203957,13.231921636416011,812,580,18.466185312619388,246,724,9.899494936611664,102,710,1000000.0,0.0,705,1000000.0,0,822,27.820855486487112,4,352.0,179.86093237199216,162.37781463880404,113.47995000325508,47.05266219647162,0.0,0.0,1.8452024390773183,-0.0972035310982886,earlier_comparison,163.5183678843591,162.37781463880404
2024-02-10T08:34:50.924805513,13.32267358110054,815,586,10.3440804327886,240,724,5.744562646538029,102,710,1000000.0,0.0,705,1000000.0,0,822,24.37211521390788,4,346.0,178.06203537096124,159.61001098018806,110.71214634463912,47.05266219647162,0.0,0.0,1.8452024390773183,-0.1036269430051812,earlier_comparison,160.90534601653053,159.61001098018806
2024-02-12T23:44:38.997407068,13.413425525785067,818,586,8.12403840463596,240,723,12.68857754044952,103,710,1000000.0,0.0,705,1000000.0,0,822,24.37211521390788,4,347.0,176.2038790628304,160.0713115899574,110.71214634463912,47.51396280624096,0.0,0.0,1.8452024390773183,-0.0915562560749329,earlier_comparison,161.34084966116862,160.0713115899574
2024-02-15T14:54:27.070008624,13.504177470469598,821,587,5.477225575051661,239,723,10.04987562112089,103,710,1000000.0,0.0,705,1000000.0,0,822,22.64950330581225,4,346.0,176.2038790628304,159.61001098018806,110.25084573486978,47.51396280624096,0.0,0.0,1.8452024390773183,-0.094174249573276,earlier_comparison,160.90534601653053,159.61001098018806
2024-02-18T06:04:15.142610179,13.594929415154128,824,587,4.898979485566356,239,721,19.209372712298546,105,710,1000000.0,0.0,705,1000000.0,0,822,22.64950330581225,4,348.0,176.2038790628304,160.5326121997267,110.25084573486978,48.43656402577961,0.0,0.0,1.8452024390773183,-0.0889382625765897,earlier_comparison,161.7763533058067,160.5326121997267
2024-02-20T21:14:03.215211735,13.685681359838656,827,588,15.033296378372908,238,720,15.556349186104043,106,710,1000000.0,0.0,705,1000000.0,0,822,26.095976701399778,4,348.0,178.06203537096124,160.5326121997267,109.78954512510045,48.89786463554894,0.0,0.0,1.8452024390773183,-0.0984455958549223,earlier_comparison,161.7763533058067,160.5326121997267
2024-02-23T12:23:51.287813291,13.776433304523184,830,587,8.246211251235321,239,720,12.727922061357855,106,710,1000000.0,0.0,773,31.0,53,822,27.820855486487112,4,402.0,178.06203537096124,185.4428451272705,110.25084573486978,48.89786463554894,0.0,24.44893231777447,1.8452024390773183,0.0414507772020724,earlier_comparison,185.29355011626396,185.44284512727052
2024-02-26T03:33:39.360414846,13.867185249207711,833,576,21.354156504062622,250,719,13.07669683062202,107,710,1000000.0,0.0,773,13.379088160259652,53,822,26.095976701399778,4,414.0,181.45055831397752,190.97845244450247,115.3251524423324,49.35916524531827,0.0,24.44893231777447,1.8452024390773183,0.0525095883917761,earlier_comparison,190.51959385192114,190.97845244450247
2024-02-28T18:43:27.433016402,13.957937193892242,836,570,14.866068747318506,256,719,11.489125293076055,107,710,1000000.0,0.0,773,9.273618495495704,53,822,27.820855486487112,4,420.0,185.4946606034847,193.74625610311844,118.09295610094838,49.35916524531827,0.0,24.44893231777447,1.8452024390773183,0.044484275034053,earlier_comparison,193.1326157197497,193.74625610311844
